Country,City,UpdateTimeUTC,JamsDelay,TrafficIndexLive,JamsLengthInKms,JamsCount,TrafficIndexWeekAgo,UpdateTimeUTCWeekAgo,TravelTimeLivePer10KmsMins,TravelTimeHistoricPer10KmsMins,MinsDelay
PRT,porto,01:30.0,6,11,0.5,2,32,01:30.0,14.076931302047704,14.089869290968377,-0.012937989
PRT,porto,01:30.0,193.7,46,37.3,40,74,01:30.0,18.203322926243985,15.627349509330134,2.5759734169138504
PRT,porto,01:30.0,923.7,82,114.1,197,114,01:30.0,22.17683905,18.18774774,3.989091305410693
PRT,porto,31:30.0,1578.8,91,197.6,374,118,46:30.0,23.05462835645001,18.790831251444388,4.263797105005622
PRT,porto,46:30.1,1245.2,78,166.1,313,98,46:30.0,21.29427899076373,18.101631464751925,3.192647526011804
PRT,porto,46:30.0,299.7,42,49.3,90,65,46:30.0,16.742343173679224,16.086513779991456,0.6558293936877675
PRT,porto,46:30.0,168.1,32,25.1,54,42,46:30.0,15.643780470418196,15.311545813433517,0.3322346569846814
PRT,porto,46:30.0,138.3,28,26.2,44,34,46:30.0,15.431065504000912,15.027807973954843,0.4032575300460674
PRT,porto,01:30.0,44.3,19,5.5,16,25,01:30.0,14.30587795622536,14.491134741022083,-0.185256785
PRT,porto,01:30.0,85.6,22,11.1,29,28,01:30.0,14.455626097554434,14.63018947374016,-0.174563376
PRT,porto,01:30.0,93,24,13.7,35,29,01:30.0,14.578343163285831,14.71594625082934,-0.137603088
PRT,porto,01:30.0,166.7,32,18.4,42,31,01:30.0,15.259158587126777,15.315040744448584,-0.055882157
PRT,porto,01:30.0,578.3,59,96.4,174,43,01:30.0,18.42107743767165,16.52033359737824,1.9007438402934085
PRT,porto,46:30.0,645.2,62,99.5,192,44,31:30.0,18.87416286477245,16.73291979294945,2.141243071823009
PRT,porto,46:30.0,209.1,27,55.4,60,24,46:30.0,13.789722183260194,12.898003005313535,0.8917191779466567
PRT,porto,01:30.0,0.8,0,1,1,0,01:30.0,10.61824563455686,10.668970812867231,-0.050725178
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,10.492607327726898,10.672299500164854,-0.179692172
PRT,porto,01:30.0,0.8,0,0,1,0,01:30.0,11.395265985348964,11.456252317094735,-0.060986332
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.793003549806654,12.66523005349054,0.1277734963161148
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.50672915700077,12.539276203395232,-0.032547046
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.423298092324458,12.493088722751672,-0.06979063
PRT,porto,01:30.0,1.2,0,0.1,1,0,01:30.0,12.26673050625774,12.41749343810734,-0.150762932
PRT,porto,01:30.0,4.4,1,0.2,1,2,01:30.0,12.504160725415437,12.656307600798993,-0.152146875
PRT,porto,01:30.0,4.8,4,0.5,2,4,01:30.0,13.163961485314434,13.33296558,-0.169004094
PRT,porto,01:30.0,0,7,0,0,12,01:30.0,13.473361509528406,13.885259780031362,-0.411898271
PRT,porto,01:30.0,51.4,28,11.4,17,36,01:30.0,15.545049380619028,15.31844887392515,0.2266005066938774
PRT,porto,01:30.0,706.1,77,110.4,187,79,01:30.0,21.13137893579856,18.142679635651668,2.988699300146891
PRT,porto,31:30.0,1468,90,198.1,364,92,31:30.0,22.612244887976413,18.814281562390093,3.797963326
PRT,porto,46:30.0,1196.6,75,165.8,301,81,46:30.0,20.80053406,18.13784725274284,2.662686805113161
PRT,porto,01:30.0,314.3,45,58.5,97,81,46:30.0,17.265718515459824,16.521449563382152,0.7442689520776717
PRT,porto,46:30.0,338,41,53.1,104,43,46:30.0,16.723124134532327,16.089116554210808,0.6340075803215193
PRT,porto,46:30.0,184.4,34,27.1,56,35,46:30.0,16.024890159037902,15.469417509621938,0.5554726494159645
PRT,porto,46:30.0,151.9,29,27.1,51,32,46:30.0,15.508146966697169,14.990346757887522,0.5178002088096463
PRT,porto,46:30.0,76,22,11.3,29,21,01:30.0,14.83286482722734,14.59629142751419,0.2365733997131496
PRT,porto,01:30.0,69.2,20,10.3,24,21,01:30.0,14.571293808568557,14.490114516299792,0.081179292
PRT,porto,01:30.0,73.1,22,13.6,29,25,01:30.0,14.570838395144335,14.51138347814134,0.059454917
PRT,porto,01:30.0,131.1,25,14.8,38,28,01:30.0,14.654370684125055,14.519396948941214,0.1349737351838431
PRT,porto,01:30.0,148.9,33,22,40,36,01:30.0,15.378196361285838,15.096028306876848,0.2821680544089897
PRT,porto,01:30.0,558.5,60,89.3,171,58,01:30.0,18.71558092,16.617451816920273,2.0981291071629258
PRT,porto,46:30.0,669.5,64,107.2,184,59,46:30.0,19.18690832607041,16.729046139164538,2.4578621869058743
PRT,porto,46:30.1,242.5,29,62,63,30,46:30.0,14.090989468224675,12.849835681436137,1.2411537867885425
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,10.593360861745232,10.557087261124568,0.036273601
PRT,porto,01:30.0,2.3,0,4.3,2,0,01:30.0,10.743271426160142,10.770687369016503,-0.027415943
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.02382017251512,11.04018683445346,-0.016366662
PRT,porto,01:30.0,1.5,0,4.7,2,0,01:30.0,12.425175881210176,12.32423064,0.1009452401453749
PRT,porto,01:30.0,14.6,0,3.3,2,0,01:30.0,12.104507494923247,12.083373869030202,0.021133626
PRT,porto,01:30.0,6.3,0,2.8,1,0,01:30.0,12.188446525463842,12.137930579922212,0.050515946
PRT,porto,01:30.0,3.6,0,0.2,1,0,01:30.0,12.029162452797458,12.142536371062375,-0.113373918
PRT,porto,01:30.0,11.9,1,0.5,3,1,01:30.0,12.638622490974816,12.71955996214364,-0.080937471
PRT,porto,01:30.0,6.3,3,0.6,3,5,01:30.0,13.16660660824568,13.350163570464126,-0.183556962
PRT,porto,01:30.0,8.5,12,1.7,4,25,01:30.0,14.055466318151112,13.69140232867896,0.364063989
PRT,porto,01:30.0,246.7,59,46.4,60,58,01:30.0,19.77698948,15.142495458587517,4.634494025036583
PRT,porto,01:30.0,1600.6,109,184.4,326,89,01:30.0,25.823245636225263,17.97897789597941,7.844267740245854
PRT,porto,31:30.0,2277.9,116,256.3,459,94,46:30.0,26.12446601148529,18.45997956981095,7.664486441674338
PRT,porto,46:30.0,1607.8,93,215.9,373,69,46:30.0,23.351633334785248,17.961473720320555,5.390159614464693
PRT,porto,46:30.0,388.9,47,69.5,122,38,46:30.0,17.608920757657774,16.037625647828467,1.5712951098293075
PRT,porto,46:30.0,114.7,35,26.5,51,31,46:30.0,16.022109821847263,15.238287163526367,0.7838226583208954
PRT,porto,46:30.0,94.5,29,19.8,38,28,46:30.0,15.488682728362516,14.876772760068144,0.6119099682943734
PRT,porto,01:30.0,44.5,23,7.6,17,19,01:30.0,14.867945124150966,14.407766328493643,0.4601787956573222
PRT,porto,01:30.0,94.6,28,19.7,36,22,01:30.0,15.229334273494272,14.511245625469185,0.7180886480250877
PRT,porto,01:30.0,142.8,32,19.6,42,27,01:30.0,15.53426144790002,14.643534458398369,0.8907269895016512
PRT,porto,01:30.0,137,34,25.6,41,36,01:30.0,15.510690591733816,15.28315587,0.2275347266928165
PRT,porto,01:30.0,688,69,112.4,203,60,01:30.0,19.88791975246163,16.916909454605232,2.971010297856399
PRT,porto,46:30.0,778.2,70,127.3,204,62,46:30.0,19.964182460727702,16.883762198124515,3.080420262603191
PRT,porto,46:30.0,352.6,37,89.5,89,30,46:30.0,15.16331535900331,13.048169176401956,2.115146182601354
PRT,porto,31:30.0,165.5,23,51.5,39,30,46:30.0,13.131298188794345,11.70355871830006,1.4277394704942843
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,10.952369728932618,10.678379559082906,0.2739901698497125
PRT,porto,01:30.0,0.7,0,1.5,1,0,01:30.0,10.650126207086505,10.62558030550566,0.024545902
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.727688874436248,11.568567475900128,0.1591213985361186
PRT,porto,01:30.0,1.9,0,0.1,1,0,01:30.0,13.047888812309772,12.739047518108029,0.3088412942017431
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.36387067,12.439107109651676,-0.075236442
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.208148481533112,12.210285365007412,-0.002136883
PRT,porto,01:30.0,2.9,0,0.1,1,0,01:30.0,11.71052027160248,11.99658508687926,-0.286064815
PRT,porto,01:30.0,5.7,0,0.6,2,1,01:30.0,12.054120063996818,12.319223038362104,-0.265102974
PRT,porto,01:30.0,10.3,1,0.7,3,3,01:30.0,12.739589993773627,13.008683563934769,-0.26909357
PRT,porto,01:30.0,8,5,0.6,4,6,01:30.0,13.271878794180925,13.590208059703128,-0.318329266
PRT,porto,01:30.0,11,17,1,4,30,01:30.0,14.17587896640059,14.384464260315148,-0.208585294
PRT,porto,01:30.0,345.7,59,60.9,106,81,01:30.0,18.880710114498505,17.014948092004264,1.8657620224942413
PRT,porto,31:30.0,1013.3,75,150.5,268,92,31:30.0,20.81000508553289,17.891196216921145,2.918808868611741
PRT,porto,46:30.0,711.6,62,117.3,193,73,46:30.0,19.140838772090884,17.37267478698933,1.7681639851015554
PRT,porto,46:30.0,230.5,39,39.4,70,38,46:30.0,16.31692969539332,15.43630367941584,0.8806260159774784
PRT,porto,46:30.0,161.3,28,22.7,45,31,46:30.0,15.19987770928246,14.93870608982066,0.2611716194618001
PRT,porto,46:30.0,97.1,23,19.3,37,27,46:30.0,14.628737806484246,14.586645754184334,0.042092052
PRT,porto,31:30.0,68,16,8.3,22,19,01:30.0,14.029896576304886,14.12044302125173,-0.090546445
PRT,porto,01:30.0,28.6,17,3.8,11,21,01:30.0,13.803855732012751,13.939870058297553,-0.136014326
PRT,porto,01:30.0,51.6,19,6.3,21,23,01:30.0,13.818216023148366,14.072749472260572,-0.254533449
PRT,porto,01:30.0,76.7,27,13.4,26,30,01:30.0,14.680321079165006,14.616809892297836,0.063511187
PRT,porto,01:30.0,428.3,53,75.8,125,55,01:30.0,17.700048758252287,16.086163021026948,1.6138857372253383
PRT,porto,46:30.0,470.5,54,87.5,134,57,46:30.0,17.762848175087342,16.277035092956705,1.4858130821306368
PRT,porto,01:30.0,403.4,36,77.7,107,57,46:30.0,15.32695997274005,14.138357675685857,1.188602297054194
PRT,porto,46:30.0,193.2,26,54.8,51,29,46:30.0,13.416430585831812,12.567380881195673,0.8490497046361387
PRT,porto,01:30.0,0.5,0,1.7,1,0,01:30.0,9.996007932,10.072766776065764,-0.076758844
PRT,porto,01:30.0,4.9,0,0.3,1,0,01:30.0,9.884446343122912,10.083863586790851,-0.199417244
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,10.93376621145278,11.03130513588936,-0.097538924
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,13.18094178,13.147874715939476,0.033067067
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.60272197202942,12.88872572631328,-0.286003754
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.03039147,12.28025345690243,-0.249861989
PRT,porto,01:30.0,9.3,0,0.4,3,0,01:30.0,11.552160022368929,11.697927721539056,-0.145767699
PRT,porto,01:30.0,150.3,9,13,35,0,01:30.0,12.759681647737812,11.860757344347403,0.8989243033904071
PRT,porto,46:30.0,77.5,3,5.9,16,0,01:30.0,12.24928492238828,12.09885755325246,0.1504273691358193
PRT,porto,01:30.0,16.7,1,0.8,5,0,01:30.0,12.048449552976695,12.363848374799783,-0.315398822
PRT,porto,01:30.0,35,4,1.9,9,3,01:30.0,12.459773988926898,12.703491045260789,-0.243717056
PRT,porto,01:30.0,72.8,23,13.3,22,8,01:30.0,14.34324564999324,12.940265089597816,1.4029805603954235
PRT,porto,01:30.0,126.8,32,31.5,26,23,01:30.0,15.045771832626688,12.987709884572066,2.058061948054622
PRT,porto,31:30.0,152.6,36,37.4,37,27,31:30.0,15.270838423727898,12.998353883113609,2.2724845406142915
PRT,porto,01:30.0,178.4,33,40.8,49,27,31:30.0,14.93737290868901,13.121616369755442,1.8157565389335684
PRT,porto,46:30.0,203.2,32,44.1,49,27,01:30.0,14.730958769531764,13.073187297846289,1.6577714716854768
PRT,porto,31:30.0,210.5,29,40.3,49,28,16:30.0,14.382247855925414,13.18568835245044,1.1965595034749723
PRT,porto,46:30.0,181.2,24,30.2,48,24,46:30.0,13.996395822376645,13.012350255130343,0.9840455672462998
PRT,porto,01:30.0,40.7,13,6,14,12,46:30.0,13.450753805275738,12.814289568259214,0.6364642370165239
PRT,porto,16:30.0,112,18,17.5,26,16,01:30.0,13.573212484315436,12.679037103246545,0.8941753810688944
PRT,porto,16:30.0,40.3,17,10.4,15,17,31:30.0,13.403536716346416,12.87715468451378,0.526382032
PRT,porto,46:30.0,35.4,15,8.7,13,13,46:30.0,13.228406863962324,12.742329492519662,0.4860773714426614
PRT,porto,46:30.0,16.2,10,1.9,5,9,46:30.0,12.627481001052738,12.248868999507732,0.3786120015450045
PRT,porto,46:30.0,6,2,0.8,2,2,46:30.0,11.609443976568388,11.547032591213767,0.062411385
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.03388175427384,11.046495939586023,-0.012614185
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.25038019,11.172745811385544,0.077634378
PRT,porto,01:30.0,4.9,0,0.6,2,0,01:30.0,11.645191918310491,11.615126049526314,0.030065869
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.38994589151703,11.576800220211412,-0.186854329
PRT,porto,01:30.0,4.6,0,0.1,1,0,01:30.0,11.900707942721976,12.081404070537902,-0.180696128
PRT,porto,01:30.0,4.6,0,0.5,1,0,01:30.0,12.23634570241072,12.45407255410488,-0.217726852
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.191404944662024,12.45515754391522,-0.263752599
PRT,porto,01:30.0,4.3,0,0.5,2,2,01:30.0,12.32940092109246,12.47204569511891,-0.142644774
PRT,porto,01:30.0,4.1,4,0.2,2,2,01:30.0,12.67099550108668,12.888270331441769,-0.21727483
PRT,porto,16:30.0,17.8,6,1.5,3,5,01:30.0,12.951552490211034,13.17737188919933,-0.225819399
PRT,porto,01:30.0,8.5,7,0.9,3,7,31:30.0,13.584805702338096,13.843582100110067,-0.258776398
PRT,porto,01:30.0,19.9,12,0.8,4,9,01:30.0,14.19076629,14.431453713401217,-0.240687423
PRT,porto,01:30.0,38.5,19,5.9,12,20,01:30.0,14.282624908923946,14.211032703976258,0.071592205
PRT,porto,01:30.0,92.1,29,17.3,28,38,01:30.0,15.231287176935664,14.36071300577512,0.870574171
PRT,porto,16:30.0,191.3,32,34.8,47,36,46:30.0,15.424119495834107,14.19351757497006,1.2306019208640464
PRT,porto,01:30.0,165.5,28,24.2,40,28,31:30.0,15.052163203994349,14.496287292299776,0.5558759116945726
PRT,porto,16:30.0,183.2,29,29.5,47,26,16:30.0,15.168200002801148,14.466791775173787,0.7014082276273594
PRT,porto,01:30.0,164.9,28,29.8,49,26,16:30.0,14.99314097177297,14.335040072816255,0.6581008989567145
PRT,porto,46:30.0,180.2,27,30,49,25,01:30.0,14.91314808471305,14.187944565256124,0.7252035194569277
PRT,porto,46:30.0,42.3,15,7.7,14,24,46:30.0,13.547145815149422,13.53528581144911,0.011860004
PRT,porto,01:30.0,90.9,19,14.7,29,19,01:30.0,14.104438944973554,14.072748911300948,0.031690034
PRT,porto,01:30.0,85.5,24,14.2,26,25,01:30.0,14.382686969983087,14.126964542652807,0.255722427
PRT,porto,46:30.0,136.3,24,19.3,42,27,01:30.0,14.453407026025966,14.111840291693737,0.3415667343322308
PRT,porto,46:30.0,68.8,16,11.2,24,26,46:30.0,13.542607367059986,13.450719551528632,0.091887816
PRT,porto,46:30.0,1.9,6,0.2,1,20,46:30.0,12.159541192148096,12.374830159335009,-0.215288967
PRT,porto,01:30.0,3.5,0,0.2,1,20,46:30.0,11.196120506120812,11.438717272147974,-0.242596766
PRT,porto,01:30.0,0,0,0,0,10,46:30.0,10.788598713757724,10.999012083044509,-0.210413369
PRT,porto,01:30.0,0,0,0,0,3,46:30.0,11.047373829907317,11.151658547418108,-0.104284718
PRT,porto,01:30.0,8,0,0.4,2,1,46:30.0,11.53135665229981,11.590283193534642,-0.058926541
PRT,porto,01:30.0,2.6,0,0.2,2,0,01:30.0,11.381980013542863,11.43043161444832,-0.048451601
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.908547645329246,12.068279094558058,-0.159731449
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.544813909306264,12.621975939214622,-0.07716203
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.744683052495184,12.952453471618217,-0.207770419
PRT,porto,01:30.0,3.5,0,1.2,2,0,01:30.0,12.355534954158598,12.47629066766632,-0.120755714
PRT,porto,01:30.0,2.5,4,0.3,1,0,01:30.0,12.829350369073095,12.228609110300772,0.6007412587723238
PRT,porto,31:30.0,23.5,5,2.5,9,4,01:30.0,12.924572951239425,12.316166387245756,0.6084065639936682
PRT,porto,01:30.0,2.6,4,0.3,1,7,01:30.0,13.27180450139262,13.173724893540124,0.098079608
PRT,porto,01:30.0,22.9,8,1.7,7,11,01:30.0,13.96799556600224,13.718215555366529,0.2497800106357139
PRT,porto,01:30.0,31.3,13,2.4,12,27,01:30.0,13.76541057,13.570880994199166,0.1945295730374336
PRT,porto,01:30.0,67,21,10.2,20,59,01:30.0,14.197821991384034,13.594441731990605,0.603380259
PRT,porto,16:30.0,74.5,22,15,23,85,01:30.0,14.142607793966995,13.540334499586171,0.602273294
PRT,porto,01:30.0,100.4,21,16.3,29,93,31:30.0,13.904462414050522,13.689827014077077,0.2146353999734476
PRT,porto,31:30.0,70.7,20,15.2,23,84,46:30.0,13.82428027453946,13.735660726473816,0.088619548
PRT,porto,01:30.0,76.2,17,16.2,26,84,46:30.0,13.580635072870717,13.522316904140608,0.058318169
PRT,porto,46:30.0,60.2,16,11.7,22,57,46:30.0,13.376177146449598,13.3087915,0.067385644
PRT,porto,46:30.0,17.8,10,2.5,7,45,46:30.0,12.900762145020334,12.779578348857823,0.1211837961625086
PRT,porto,01:30.0,37.7,13,6.4,14,30,46:30.0,13.117651999951637,12.872119810260688,0.2455321896909481
PRT,porto,16:30.0,70,17,11.4,26,26,31:30.0,13.36018430092621,12.824400551550733,0.5357837493754793
PRT,porto,46:30.0,69.6,16,11.4,23,32,01:30.0,13.066597979352998,12.506611651907086,0.5599863274459125
PRT,porto,31:30.0,86.9,14,13.8,29,32,01:30.0,12.777923279977207,12.333753714451229,0.4441695655259821
PRT,porto,46:30.0,47.4,9,6.8,18,33,46:30.0,12.22889151844058,11.978996366652744,0.249895152
PRT,porto,46:30.0,1.9,3,0.5,2,39,01:30.0,11.499685456012108,11.294325645036372,0.2053598109757342
PRT,porto,01:30.0,0,0,0,0,64,01:30.0,11.076510129246488,10.90265703,0.1738530952928894
PRT,porto,01:30.0,0,0,0,0,64,46:30.0,11.374970766614648,11.088883852334169,0.2860869142804798
PRT,porto,01:30.0,10.8,0,1.1,3,33,46:30.0,11.656725409932957,11.343888725182222,0.3128366847507351
PRT,porto,01:30.0,26.2,0,1.8,5,0,01:30.0,11.604790029186328,11.242267137161354,0.3625228920249732
PRT,porto,01:30.0,34.9,0,2,4,0,01:30.0,12.518161867652625,11.902456262553574,0.6157056050990484
PRT,porto,16:30.0,28.1,1,1.9,7,0,01:30.0,13.009634896994482,12.268983847271954,0.74065105
PRT,porto,01:30.0,36,5,4.8,10,0,01:30.0,13.231204941022286,12.308148159602888,0.9230567814193992
PRT,porto,01:30.0,113.6,13,10.1,20,0,01:30.0,14.130911533311918,12.01542510421027,2.115486429101649
PRT,porto,31:30.0,198.1,15,11.7,27,0,01:30.0,14.270939797781644,11.913779022235936,2.357160775545708
PRT,porto,31:30.0,84.6,11,6.3,13,4,01:30.0,13.508654476929632,12.445017979861808,1.063636497067824
PRT,porto,01:30.0,31.8,14,3.3,12,13,01:30.0,14.54594197438508,13.455286805224178,1.090655169160902
PRT,porto,01:30.0,130.7,32,17.2,44,19,46:30.0,16.270565285511815,13.601010903602118,2.6695543819096965
PRT,porto,01:30.0,592.7,74,105.3,158,16,01:30.0,20.83145492,14.803044796618972,6.0284101256724245
PRT,porto,01:30.0,1843.3,114,224,393,62,01:30.0,25.71897350796014,17.43008401801312,8.288889489947021
PRT,porto,46:30.0,2270.7,118,249.4,465,98,01:30.0,26.22812355,17.976448610269905,8.251674934801493
PRT,porto,46:30.0,1678.6,98,219.8,390,99,46:30.0,23.609552448917725,17.835874262329053,5.773678186588672
PRT,porto,01:30.0,742.8,71,126.3,218,99,46:30.0,19.963623819741542,16.017570627679948,3.9460531920615978
PRT,porto,46:30.0,705.4,65,126.5,196,73,46:30.0,19.28430960277221,15.631191145697258,3.653118457074953
PRT,porto,46:30.0,316,42,56,97,41,46:30.0,16.69568547990632,15.076756864987068,1.618928614919252
PRT,porto,46:30.0,179.9,34,35.5,61,33,46:30.0,15.799955216642052,14.64706551718361,1.1528896994584432
PRT,porto,01:30.0,85.4,25,16.3,33,28,46:30.0,15.012969189055458,14.341721021332033,0.6712481677234248
PRT,porto,01:30.0,96.1,28,17,36,20,01:30.0,15.033311311327848,14.36896306765301,0.6643482436748389
PRT,porto,01:30.0,146.2,29,26.9,48,24,01:30.0,15.08197381798979,14.535336773166089,0.5466370448237026
PRT,porto,01:30.0,126.7,31,22.8,46,31,01:30.0,15.136478114943372,15.194676363080903,-0.058198248
PRT,porto,01:30.0,319.2,43,58.4,116,44,01:30.0,16.37160264064203,16.500951891348095,-0.129349251
PRT,porto,31:30.0,404.8,44,79.1,122,70,01:30.0,16.620452033412832,16.33343756821467,0.2870144651981618
PRT,porto,46:30.0,155.5,24,43.3,43,72,46:30.0,13.30120143422304,12.76078943593524,0.540411998
PRT,porto,01:30.0,0,0,0,0,33,46:30.0,10.577275913830189,10.626828322067755,-0.049552408
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,10.35677284729661,10.421436285367005,-0.064663438
PRT,porto,01:30.0,3.9,0,6.7,2,0,01:30.0,11.751836085752768,11.684077834185556,0.067758252
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.880235071105732,12.70457189805957,0.1756631730461624
PRT,porto,01:30.0,0.5,0,0.1,1,0,01:30.0,12.427332387919732,12.570241458224023,-0.14290907
PRT,porto,01:30.0,0.9,0,0.1,1,0,01:30.0,12.049198386264168,12.046576487834429,0.002621898
PRT,porto,01:30.0,1.3,0,0.1,1,0,01:30.0,12.102180890124322,12.260691854963476,-0.158510965
PRT,porto,01:30.0,5.5,2,0.3,2,0,01:30.0,12.391335883022194,12.398534995121786,-0.007199112
PRT,porto,01:30.0,8.8,4,0.9,4,2,01:30.0,13.11187166287727,13.168647338878795,-0.056775676
PRT,porto,01:30.0,3.4,12,0.2,2,5,01:30.0,14.15030358620082,13.865258669346542,0.2850449168542788
PRT,porto,01:30.0,103.3,36,26.9,39,13,01:30.0,16.42898581,15.237424768181343,1.191561039281055
PRT,porto,01:30.0,769.4,79,117,215,60,01:30.0,21.42024442250181,18.149338708932675,3.270905713569136
PRT,porto,31:30.0,1583.4,92,205.8,374,88,01:30.0,22.934303180367817,18.82856923780824,4.105733942559574
PRT,porto,46:30.0,1301.1,81,188.1,336,91,31:30.0,21.441544696999703,18.05208903949187,3.389455657507831
PRT,porto,46:30.0,338.2,43,60.7,110,74,46:30.0,16.93107993,15.99192116404869,0.9391587644828086
PRT,porto,46:30.0,174.3,35,27.7,63,38,46:30.0,15.918272142095248,15.24823820164614,0.6700339404491071
PRT,porto,46:30.0,185.5,32,34.7,65,31,46:30.0,15.761717048533804,14.878740856718856,0.8829761918149508
PRT,porto,01:30.0,86.2,24,15,32,31,46:30.0,14.925149423276062,14.466988977312878,0.458160446
PRT,porto,01:30.0,49.1,21,9.1,22,29,46:30.0,14.595515404069126,14.402067541762689,0.1934478623064386
PRT,porto,01:30.0,69.8,25,11.6,29,21,46:30.0,14.727039528225474,14.366082277449909,0.3609572507755665
PRT,porto,01:30.0,106.1,28,18.2,44,24,01:30.0,15.027302681409989,14.513585245393331,0.5137174360166537
PRT,porto,01:30.0,165.9,36,26.8,55,30,01:30.0,15.949613160927465,15.314138545751312,0.6354746151761503
PRT,porto,01:30.0,589.3,58,86.5,162,46,01:30.0,18.34074584745099,16.542449057656107,1.7982967897948825
PRT,porto,46:30.0,612.7,59,105.7,177,74,01:30.0,18.35374300569825,16.499664352731408,1.8540786529668445
PRT,porto,46:30.0,261.8,30,71.9,74,74,46:30.0,14.10755798331496,12.708877941298145,1.3986800420168173
PRT,porto,01:30.0,0,0,0,0,32,46:30.0,10.789277417277486,10.724130509636623,0.065146908
PRT,porto,01:30.0,5.5,0,0.3,1,0,01:30.0,10.407987778039336,10.347357282301328,0.060630496
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.444299979530744,11.438494355034551,0.005805624
PRT,porto,01:30.0,0.5,0,0.3,1,0,01:30.0,13.361241296670215,13.05793155362286,0.3033097430473574
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.631364991441034,12.691849649531608,-0.060484658
